catalog_number,item_name,item_type,price,color,image_url,link
ID-TAB-013,Murray · Side Table,table,$865,"White, Red, Black",Murray_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/murray-side-table
ID-TAB-014,Flynn · Extendable Dining Table,table,$1725,"White, Red, Black",Flynn_Extendable_Dining_Table.jpg,https://www.interiordefine.com/living/all-tables/flynn-dining-table
ID-TAB-015,Kyla · Side Table,table,$285,"White, Red, Cream, Black",Kyla_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/kyla-side-table
ID-TAB-016,Montgomery · Coffee Table,table,$975,"White, Red, Black",Montgomery_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/montgomery-coffee-table
ID-TAB-017,Griffin · Pine Side Table,table,$1035,"Red, Black",Griffin_Pine_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/griffin-side-table
ID-TAB-018,Sterling · Coffee Table,table,$1595,"Green, Gray, Black, White, Red",Sterling_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/sterling-coffee-table
ID-TAB-019,Elio · Side Table,table,$855,"White, Brown, Red",Elio_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/elio-side-table
ID-TAB-020,Preston · Aluminum Side Table,table,$625,"White, Red",Preston_Aluminum_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/preston-side-table
ID-TAB-021,Maya · Coffee Table,table,$1665,"Brown, Grey, Black, White, Red",Maya_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/maya-coffee
ID-TAB-022,Locke · Side Table,table,$545,"Brown, Red",Locke_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/locke-side-table
ID-TAB-023,Thayer · Iron Side Table,table,$315,"Gray, Red",Thayer_Iron_Side_Table.jpeg,https://www.interiordefine.com/living/all-tables/thayer-side
ID-TAB-024,Blanche · Side Table,table,$395,"Gray, White, Red",Blanche_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/blanche-side-table
ID-TAB-025,Belmar · Fruitwood Coffee Table,table,$1325,"White, Red",Belmar_Fruitwood_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/belmar-coffee-table
ID-TAB-026,Felix · Square Natural Walnut Coffee table,table,$2645,"White, Red",Felix_Square_Natural_Walnut_Coffee_table.jpg,https://www.interiordefine.com/living/all-tables/felix-coffee-tables-natural-walnut-square
ID-TAB-027,Bronte · Iron Coffee Table,table,$1035,"Red, Gray, Brown, Black",Bronte_Iron_Coffee_Table.jpeg,https://www.interiordefine.com/living/all-tables/bronte-coffee-table
ID-TAB-028,Fitzgerald · Oak and Leather Side Table,table,$855,"Red, Black",Fitzgerald_Oak_and_Leather_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/fitzgerald-side-table
ID-TAB-029,Conor · Square Stool Ottoman,table,$345,"Roy, Mink, Dark, Navy, Gray, Neutral, Saddle Brown, Blue, Red, Burlywood, Rosy Brown, Beige, Light, Tan, White, Green, Yellow, Brown, Cool, Grey, Cream, Black, Warm",Conor_Square_Stool_Ottoman.jpg,https://www.interiordefine.com/living/all-tables/conor-square-ottoman
ID-TAB-030,Conor · Leather Square Stool Ottoman,table,$495,"Green, Brown, Dark, Cool, Mink, Grey, Neutral, Saddle Brown, Black, Blue, Red, Warm",Conor_Leather_Square_Stool_Ottoman.jpg,https://www.interiordefine.com/living/all-tables/conor-leather-square-stool-ottoman
ID-TAB-031,Dewey · Side Table,table,$1035,"Red, Blue",Dewey_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/dewey-side-table
ID-TAB-032,Sherman · White Wood Side Table,table,$460,"White, Red",Sherman_White_Wood_Side_Table.jpg,https://www.interiordefine.com/living/all-tables/sherman-side-table
ID-TAB-033,Felix · Round Pine Coffee Table,table,$2645,"White, Red",Felix_Round_Pine_Coffee_Table.jpeg,https://www.interiordefine.com/living/all-tables/felix-coffee-tables-pine-round
ID-TAB-034,Burch · Drum Coffee Table,table,$1145,"Green, Yellow, Brown, Grey, Black, Red",Burch_Drum_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/burch-drum-coffee-table
ID-TAB-035,Victor · Concrete Coffee Table,table,$745,"Gray, Grey, Black, White, Red",Victor_Concrete_Coffee_Table.jpg,https://www.interiordefine.com/living/all-tables/victor-coffee-table
ID-TAB-036,Felix · Round Light Walnut Coffee Table,table,$2645,"White, Red",Felix_Round_Light_Walnut_Coffee_Table.jpeg,https://www.interiordefine.com/living/all-tables/felix-coffee-tables-light-walnut-round
ID-BEN-001,Fiona · Storage Bench,bench,$820,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Fiona_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/fiona-custom-upholstered-storage-bench
ID-BEN-002,Fiona · Leather Storage Bench,bench,$1220,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, Brown, Grey, Dark, Cool",Fiona_Leather_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/fiona-custom-leather-storage-bench
ID-BEN-003,Fiona · Bench,bench,$720,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Fiona_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/fiona-custom-upholstered-bench
ID-BEN-004,Fiona · Leather Bench,bench,$1120,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, Brown, Grey, Dark, Cool",Fiona_Leather_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/fiona-custom-leather-bench
ID-BEN-005,Rowan · Bench,bench,$495,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Rowan_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/rowan-bench
ID-BEN-006,Miller · Bench,bench,$595,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Miller_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/miller-bench
ID-BEN-007,Miller · Leather Bench,bench,$995,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, White, Grey, Dark, Brown, Cool",Miller_Leather_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/miller-leather-bench
ID-BEN-008,Miller · Storage Bench,bench,$695,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Miller_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/miller-storage-bench
ID-BEN-009,Miller · Leather Storage Bench,bench,$1095,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, White, Grey, Dark, Brown, Cool",Miller_Leather_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/miller-leather-storage-bench
ID-BEN-010,Otto · Bench,bench,$620,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Otto_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/otto-bench
ID-BEN-011,Otto · Leather Bench,bench,$895,"Blue, Red, Mink, Yellow, Neutral, Green, Black, Warm, Saddle Brown, White, Grey, Dark, Brown, Cool",Otto_Leather_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/otto-leather-bench
ID-BEN-012,Hollis · Upholstered Metal Framed Bench,bench,$795,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Hollis_Upholstered_Metal_Framed_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/hollis-fabric-dining-bench
ID-BEN-013,Hollis · Leather Metal Framed Bench,bench,$1495,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, Brown, Grey, Dark, Cool",Hollis_Leather_Metal_Framed_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/hollis-leather-dining-bench
ID-BEN-014,Dorian · Upholstered Left Banquette with Tufting Option,bench,$1740,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Left_Banquette_with_Tufting_Option.png,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-left-facing-banquette
ID-BEN-015,Dorian · Slipcovered Left Banquette,bench,$1840,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Left_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-left-facing-banquette
ID-BEN-016,Dorian · Upholstered Petite Left Banquette with Tufting Option,bench,$1540,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Petite_Left_Banquette_with_Tufting_Option.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-petite-left-facing-banquette
ID-BEN-017,Dorian · Slipcovered Petite Left Banquette,bench,$1640,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Petite_Left_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-petite-left-facing-banquette
ID-BEN-018,Dorian · Upholstered Corner Banquette with Tufting Option,bench,$2335,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Corner_Banquette_with_Tufting_Option.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-corner-banquette
ID-BEN-019,Dorian · Slipcovered Corner Banquette,bench,$2435,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Corner_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-corner-banquette
ID-BEN-020,Dorian · Upholstered Right Banquette with Tufting Option,bench,$1740,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Right_Banquette_with_Tufting_Option.png,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-right-facing-banquette
ID-BEN-021,Dorian · Slipcovered Right Banquette,bench,$1840,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Right_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-right-facing-banquette
ID-BEN-022,Dorian · Upholstered Petite Right Banquette with Tufting Option,bench,$1540,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Petite_Right_Banquette_with_Tufting_Option.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-petite-right-facing-banquette
ID-BEN-023,Dorian · Slipcovered Petite Right Banquette,bench,$1640,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Petite_Right_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-petite-right-facing-banquette
ID-BEN-024,Dorian · Upholstered U-Shaped Banquette with Tufting Option,bench,$2835,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_U_Shaped_Banquette_with_Tufting_Option.jpeg,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-u-shaped-banquette
ID-BEN-025,Dorian · Slipcovered U-Shaped Banquette,bench,$2935,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_U_Shaped_Banquette.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-u-shaped-banquette
ID-BEN-026,Dorian · Upholstered Petite Dining Bench with Tufting Option,bench,$695,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Petite_Dining_Bench_with_Tufting_Option.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-petite-dining-bench
ID-BEN-027,Dorian · Slipcovered Petite Dining Bench,bench,$795,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Petite_Dining_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-petite-dining-bench
ID-BEN-028,Dorian · Upholstered Dining Bench with Tufting Option,bench,$795,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Dining_Bench_with_Tufting_Option.png,https://www.interiordefine.com/living/all-custom-benches/dorian-upholstered-dining-bench
ID-BEN-029,Dorian · Slipcovered Dining Bench,bench,$895,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Dining_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-slipcovered-dining-bench
ID-BEN-030,Dorian · Upholstered Larger Dining Bench with Tufting Option,bench,$1095,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Upholstered_Larger_Dining_Bench_with_Tufting_Option.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-larger-upholstered-dining-bench
ID-BEN-031,Dorian · Slipcovered Larger Dining Bench,bench,$1195,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Dorian_Slipcovered_Larger_Dining_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/dorian-larger-slipcovered-dining-bench
ID-BEN-032,Reeve · Bench,bench,$695,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Reeve_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/reeve-bench
ID-BEN-033,Reeve · Leather Bench,bench,$995,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, White, Grey, Dark, Brown, Cool",Reeve_Leather_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/reeve-leather-bench
ID-BEN-034,Ines · Bench,bench,$595,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Saddle Brown, Grey, Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Ines_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/ines-bench
ID-BEN-035,Cade · Wood Framed Upholstered Storage Bench,bench,$795,"Red, Mink, Yellow, Burlywood, Cream, Blue, Neutral, Black, Brown, Grey, Saddle Brown, Gray, Dark, Roy, Navy, Rosy Brown, Tan, Warm, Light, Beige, Green, White, Cool",Cade_Wood_Framed_Upholstered_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/cade-storage-bench
ID-BEN-036,Cade · Leather Wood Framed Upholstered Storage Bench,bench,$995,"Blue, Red, Mink, Neutral, Green, Black, Warm, Saddle Brown, White, Grey, Dark, Brown, Cool",Cade_Leather_Wood_Framed_Upholstered_Storage_Bench.jpg,https://www.interiordefine.com/living/all-custom-benches/cade-storage-leather-bench
ID-NIG-001,Leta · One Drawer Oak Nightstand,nightstand,$1035,Red,Leta_One_Drawer_Oak_Nightstand.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/leta-one-drawer-nightstand
ID-NIG-002,Fitzgerald · Oak and Leather Side Table,nightstand,$855,"Black, Red",Fitzgerald_Oak_and_Leather_Side_Table.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/fitzgerald-side-table
ID-NIG-003,Redmond · Nightstand,nightstand,$975,Red,Redmond_Nightstand.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/redmond-nightstand
ID-NIG-004,Lydell · Nightstand,nightstand,$540,Red,Lydell_Nightstand.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/lydell-nightstands
ID-NIG-005,Briggs · Fruitwood Nightstand,nightstand,$495,Red,Briggs_Fruitwood_Nightstand.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/briggs-nightstand
ID-NIG-006,Leta · Two Drawer Oak Nightstand,nightstand,$1150,Red,Leta_Two_Drawer_Oak_Nightstand.jpg,https://www.interiordefine.com/bedroom/all-nightstands-dressers/leta-two-drawer-nightstand
ID-LIG-001,Chelsea · Table Lamp,lighting,$605,"Red, White",Chelsea_Table_Lamp.jpg,https://www.interiordefine.com/lighting/chelsea-table-lamp
ID-LIG-002,Adams · Table Lamp,lighting,$475,"Red, White",Adams_Table_Lamp.jpg,https://www.interiordefine.com/lighting/adams-table-lamp
ID-LIG-003,Hadley · Floor Lamp,lighting,$1375,"Black, White, Red",Hadley_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/hadley-floor-lamp
ID-LIG-004,Arthur · Floor Lamp,lighting,$795,"Black, Red",Arthur_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/arthur-floor-lamp
ID-LIG-005,Ramona · Floor Lamp,lighting,$1835,"Black, Red",Ramona_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/ramona-metal-floor-lamp
ID-LIG-006,Kimber · Table Lamp,lighting,$745,Red,Kimber_Table_Lamp.jpg,https://www.interiordefine.com/lighting/kimber-table-lamp
ID-LIG-007,Eleanor · Table Lamp,lighting,$745,Red,Eleanor_Table_Lamp.jpg,https://www.interiordefine.com/lighting/eleanor-table-lamp
ID-LIG-008,Roberts · Table Lamp,lighting,$395,Red,Roberts_Table_Lamp.jpg,https://www.interiordefine.com/lighting/roberts-table-lamp
ID-LIG-009,Glenn · Floor Lamp,lighting,$1375,"Red, White",Glenn_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/glenn-floor-lamp
ID-LIG-010,Liam · Table Lamp,lighting,$435,"Red, White",Liam_Table_Lamp.jpg,https://www.interiordefine.com/lighting/liam-table-lamp
ID-LIG-011,Maddox · Table Lamp,lighting,$515,"Beige, Black, Red",Maddox_Table_Lamp.jpg,https://www.interiordefine.com/lighting/maddox-table-lamp
ID-LIG-012,Thatcher · Table Lamp,lighting,$745,Red,Thatcher_Table_Lamp.jpg,https://www.interiordefine.com/lighting/thatcher-table-lamp
ID-LIG-013,Ramona · Table Lamp,lighting,$625,"Beige, Black, Red",Ramona_Table_Lamp.jpg,https://www.interiordefine.com/lighting/ramona-table-lamp
ID-LIG-014,Eleanor · Floor Lamp,lighting,$1495,Red,Eleanor_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/eleanor-floor-lamp
ID-LIG-015,Pippa · Floor Lamp,lighting,$685,"Red, White",Pippa_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/pippa-floor-lamp
ID-LIG-016,Pippa · Table Lamp,lighting,$455,"Red, White",Pippa_Table_Lamp.jpg,https://www.interiordefine.com/lighting/pippa-table-lamp
ID-LIG-017,Iris · Table Lamp,lighting,$435,"Red, White",Iris_Table_Lamp.jpg,https://www.interiordefine.com/lighting/iris-table-lamp
ID-LIG-018,Bellamy · Table Lamp,lighting,$480,"Black, Gray, Red",Bellamy_Table_Lamp.jpeg,https://www.interiordefine.com/lighting/bellamy-table-lamp
ID-LIG-019,Quentin · Table Lamp,lighting,$325,"Black, Red",Quentin_Table_Lamp.jpg,https://www.interiordefine.com/lighting/quentin-table-lamp
ID-LIG-020,Apollo · Table Lamp,lighting,$640,"Black, Gray, Red",Apollo_Table_Lamp.jpg,https://www.interiordefine.com/lighting/apollo-table-lamp
ID-LIG-021,Leah · Floor Lamp,lighting,$675,"Red, White",Leah_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/leah-floor-lamp
ID-LIG-022,Bella · Table Lamp,lighting,$495,"Red, Cream, White",Bella_Table_Lamp.jpg,https://www.interiordefine.com/lighting/bella-floor-lamp
ID-LIG-023,Anastasia · Floor Lamp,lighting,$1135,"Black, White, Red",Anastasia_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/anastasia-floor-lamp
ID-LIG-024,Giada · Floor Lamp,lighting,$630,Red,Giada_Floor_Lamp.jpg,https://www.interiordefine.com/lighting/giada-floor-lamp
ID-LIG-025,Aphrodite · Table Lamp,lighting,$345,"Green, Red, White",Aphrodite_Table_Lamp.jpg,https://www.interiordefine.com/lighting/aphrodite-table-lamp
ID-LIG-026,Viola · Table Lamp,lighting,$675,"Red, White",Viola_Table_Lamp.jpg,https://www.interiordefine.com/lighting/viola-table-lamp
ID-LIG-027,Graysen · Floor Lamps,lighting,$675,"Red, Gray",Graysen_Floor_Lamps.jpg,https://www.interiordefine.com/lighting/graysen-floor-lamps
ID-LIG-028,Rhea · Table Lamp,lighting,$325,"Red, Brown",Rhea_Table_Lamp.jpg,https://www.interiordefine.com/lighting/rhea-table-lamp
ID-LIG-029,Bosco · Table Lamp,lighting,$910,"Red, Brown, White",Bosco_Table_Lamp.jpg,https://www.interiordefine.com/lighting/bosco-table-lamp
ID-LIG-030,Ryder · Pendant,lighting,$1365,"Black, White, Red",Ryder_Pendant.jpeg,https://www.interiordefine.com/lighting/ryder-pendant
ID-LIG-031,Selma · Ceramic Table Lamp,lighting,$480,"Black, Red",Selma_Ceramic_Table_Lamp.png,https://www.interiordefine.com/lighting/selma-table-lamp
ID-LIG-032,Crawford · Bronze Sconce,lighting,$755,"Red, White",Crawford_Bronze_Sconce.jpg,https://www.interiordefine.com/false
ID-RUG-001,Klaus · Hand Knotted Rug,rug,$4195,"White, Red, Gray",Klaus_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/klaus-geometric-rug-gray
ID-RUG-002,Amira · Machine Washable Rug,rug,$400,"White, Red",Amira_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/amira-machine-washable-rug
ID-RUG-003,Kiki · Machine Washable Rug,rug,$400,"White, Red",Kiki_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/kiki-machine-washable-rug
ID-RUG-004,Dotty · Machine Washable Rug,rug,$405,"White, Red",Dotty_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/dotty-machine-washable-rug
ID-RUG-005,Johanna · Machine Washable Rug,rug,$500,"White, Red",Johanna_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/johanna-machine-washable-rug
ID-RUG-006,Culver · Hand Knotted Rug,rug,$2160,"White, Red, Beige",Culver_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/culver-beige-geometric-wool-rug
ID-RUG-007,Miranda · Hand Knotted Rug,rug,$2840,"White, Red",Miranda_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/miranda-taupe-wool-rug
ID-RUG-008,Eliza · Hand Knotted Rug,rug,$3875,"White, Red, Green",Eliza_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/eliza-green-wool-rug
ID-RUG-009,Tommy · Hand Woven Rug,rug,$910,"White, Red",Tommy_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/tommy-taupe-jute-rug
ID-RUG-010,Ulric · Hand Woven Rug,rug,$2515,"White, Red, Gray, Cream",Ulric_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/ulric-hand-woven-rug
ID-RUG-011,Beth · Machine Washable Rug,rug,$500,"Blue, White, Red",Beth_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/beth-machine-washable-rug-blue
ID-RUG-012,Edwin · Hand Knotted Rug,rug,$3095,"White, Red, Cream",Edwin_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/edwin-moroccan-cream-brown-rug
ID-RUG-013,Gina · Hand Woven Rug,rug,$3450,"White, Red",Gina_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/gina-moroccan-taupe-rug
ID-RUG-014,Noelle · Hand Knotted Rug,rug,$2885,"White, Red, Green",Noelle_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/noelle-traditional-green-rug
ID-RUG-015,Frieda · Hand Knotted Rug,rug,$3050,"White, Red",Frieda_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/frieda-traditional-green-orange-rug
ID-RUG-016,Casper · Hand Woven Rug,rug,$720,"White, Red, Beige",Casper_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/casper-jute-rug-beige
ID-RUG-017,Terry · Hand Woven Rug,rug,$815,"White, Red",Terry_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/brady-jute-rug-natural
ID-RUG-018,Taylor · Hand woven rug,rug,$1415,"White, Black, Blue, Gray, Red",Taylor_Hand_woven_rug.jpg,https://www.interiordefine.com/rugs/taylor-rug
ID-RUG-019,Webber · Hand Woven Rug,rug,$1530,"White, Red",Webber_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/webber-jute-woven-rug-natural
ID-RUG-020,Tabitha · Machine Washable Rug,rug,$500,"White, Red",Tabitha_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/tabitha-machine-washable-rug
ID-RUG-021,Lawrence · Machine Washable Rug,rug,$500,"White, Red",Lawrence_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/lawrence-machine-washable-rug
ID-RUG-022,Fulton · Machine Woven Rug,rug,$525,"White, Red",Fulton_Machine_Woven_Rug.jpg,https://www.interiordefine.com/rugs/fulton-machine-woven-rug
